symbol,maxClinicalTrialPhase,chembl,globalScore,label_definition
MARCKS,0.5,,0.0046197481835587,Open Targets LUAD association with maxClinicalTrialPhase > 0
ENPP3,0.5,,0.0046077202916011,Open Targets LUAD association with maxClinicalTrialPhase > 0
MKNK2,0.5,,0.0044349582562164,Open Targets LUAD association with maxClinicalTrialPhase > 0
GFRA1,0.5,,0.0040653784015317,Open Targets LUAD association with maxClinicalTrialPhase > 0
KIR3DL2,0.5,,0.0040653784015317,Open Targets LUAD association with maxClinicalTrialPhase > 0
CDK20,0.5,,0.0040653784015317,Open Targets LUAD association with maxClinicalTrialPhase > 0
TRPV3,0.5,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
PPP5C,0.5,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
METAP1D,0.5,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
KLK3,0.5,,0.00321500136823,Open Targets LUAD association with maxClinicalTrialPhase > 0
NPEPPS,0.5,,0.0030876343637491,Open Targets LUAD association with maxClinicalTrialPhase > 0
SLC39A6,0.5,,0.0029566388374776,Open Targets LUAD association with maxClinicalTrialPhase > 0
IFNA7,0.5,,0.0029566388374776,Open Targets LUAD association with maxClinicalTrialPhase > 0
CNR2,0.5,,0.0029361066233284,Open Targets LUAD association with maxClinicalTrialPhase > 0
EGFL7,0.5,,0.0029037441379941,Open Targets LUAD association with maxClinicalTrialPhase > 0
ATP2A3,0.5,,0.0025870589827929,Open Targets LUAD association with maxClinicalTrialPhase > 0
ERAP1,0.5,,0.0025870589827929,Open Targets LUAD association with maxClinicalTrialPhase > 0
HSD11B2,0.5,,0.0022174791281082,Open Targets LUAD association with maxClinicalTrialPhase > 0
SOAT2,0.5,,0.0022174791281082,Open Targets LUAD association with maxClinicalTrialPhase > 0
CCL11,0.5,,0.0018478992734235,Open Targets LUAD association with maxClinicalTrialPhase > 0
FZD7,0.5,,0.0018478992734235,Open Targets LUAD association with maxClinicalTrialPhase > 0
RHD,0.5,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
PSCA,0.5,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
HLA-DRB4,0.5,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
NR1H2,0.5,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
CR1,0.5,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
LVRN,0.5,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
NPY4R,0.5,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
PDCD1LG2,0.25,,0.3410658132339022,Open Targets LUAD association with maxClinicalTrialPhase > 0
PIM1,0.25,,0.2797408091805369,Open Targets LUAD association with maxClinicalTrialPhase > 0
PRKACA,0.25,,0.2796638992193593,Open Targets LUAD association with maxClinicalTrialPhase > 0
HBEGF,0.25,,0.0811807644893319,Open Targets LUAD association with maxClinicalTrialPhase > 0
LTBR,0.25,,0.0765358688916285,Open Targets LUAD association with maxClinicalTrialPhase > 0
CHKA,0.25,,0.0724381370592909,Open Targets LUAD association with maxClinicalTrialPhase > 0
HAMP,0.25,,0.0589052672460363,Open Targets LUAD association with maxClinicalTrialPhase > 0
CDH3,0.25,,0.045348227616525,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNFRSF1A,0.25,,0.0405553575335565,Open Targets LUAD association with maxClinicalTrialPhase > 0
MCAM,0.25,,0.0384429033559383,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAPKAPK2,0.25,,0.0349967358022,Open Targets LUAD association with maxClinicalTrialPhase > 0
CRIPTO,0.25,,0.0305758475005494,Open Targets LUAD association with maxClinicalTrialPhase > 0
FCRL5,0.25,,0.0254330483444107,Open Targets LUAD association with maxClinicalTrialPhase > 0
TIE1,0.25,,0.0233197522889922,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS6KA6,0.25,,0.0209531245392076,Open Targets LUAD association with maxClinicalTrialPhase > 0
TSG101,0.25,,0.0144752109751508,Open Targets LUAD association with maxClinicalTrialPhase > 0
PAK4,0.25,,0.014154497790141,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS6KA2,0.25,,0.0133817282409799,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS6KA1,0.25,,0.0125314755307304,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS6KA3,0.25,,0.0117453378722072,Open Targets LUAD association with maxClinicalTrialPhase > 0
MFGE8,0.25,,0.0112721855678834,Open Targets LUAD association with maxClinicalTrialPhase > 0
RORC,0.25,,0.0112171592339636,Open Targets LUAD association with maxClinicalTrialPhase > 0
PIM2,0.25,,0.0106635362035212,Open Targets LUAD association with maxClinicalTrialPhase > 0
PIM3,0.25,,0.0092394963671175,Open Targets LUAD association with maxClinicalTrialPhase > 0
LY6E,0.25,,0.0045713042616289,Open Targets LUAD association with maxClinicalTrialPhase > 0
PRKACB,0.25,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
SLC44A4,0.25,,0.0026296886395781,Open Targets LUAD association with maxClinicalTrialPhase > 0
